Varies per block?       ,1,Unit,$,2,1,2024
Varies per sequence?    ,1
# of agents             ,5
Stag,Seq.,Blck,Resulting profit,Sales revenue,Opex,Annual Capex,Violation penalty
1,32,1,5.43349347501775e7,2.5381785332087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,33,1,9.916916709977755e7,2.7565831039047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,34,1,1.316699062997776e8,3.081590495904701e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,35,1,1.208165982997776e8,2.973057415904701e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,36,1,1.5138248709977755e8,3.2787163039047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,37,1,1.6773384789977756e8,3.4422299119047004e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,38,1,1.605015662997776e8,3.369907095904701e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,39,1,1.2259751909977755e8,2.9908666239047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,40,1,9.860678869977751e7,2.7509593199047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,41,1,9.606775349977753e7,2.7255689679047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,42,1,1.3720400599030754e8,3.1359261976100004e8,1.5290692231357402e8,2.3481691457118478e7,0.0
1,43,1,1.5449301031030753e8,3.3088162408100003e8,1.5290692231357402e8,2.3481691457118478e7,0.0
1,44,1,1.515173670943075e8,3.27905980865e8,1.5290692231357402e8,2.3481691457118478e7,0.0
1,45,1,1.2301101235030755e8,2.9939962612100005e8,1.5290692231357402e8,2.3481691457118478e7,0.0
1,46,1,1.1810850439030752e8,2.94497118161e8,1.5290692231357402e8,2.3481691457118478e7,0.0
1,47,1,1.0817203519030753e8,2.84560648961e8,1.5290692231357402e8,2.3481691457118478e7,0.0
1,48,1,8.84617798997775e7,2.6495092319046998e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,49,1,8.27537358997775e7,2.5924287919046998e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,50,1,9.769610549977753e7,2.7418524879047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,51,1,9.094787669977751e7,2.6743701999047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,52,1,6.92203574997775e7,2.4570950079046997e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,53,1,6.169636187017751e7,2.6117928044087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,54,1,6.450933109977752e7,2.4099847439047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,55,1,9.209570069977751e7,2.6858484399047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,56,1,7.78911957901775e7,2.7737411436087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,57,1,7.123434155017748e7,2.7071726012087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,58,1,6.874994491017753e7,2.6823286348087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,59,1,6.771051779017752e7,2.6719343636087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,60,1,6.593165339017749e7,2.6541457196087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,61,1,6.363039235017753e7,2.6311331092087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,62,1,6.413612115017748e7,2.6361903972087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,63,1,6.603528723017752e7,2.6551820580087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,64,1,6.445871435017753e7,2.6394163292087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,65,1,6.561403635017753e7,2.6509695492087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,66,1,6.200132787017751e7,2.6148424644087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,67,1,6.058088043017751e7,2.6006379900087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,68,1,5.66019007501775e7,2.5608481932087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,69,1,6.20955787501775e7,2.6157849732087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,70,1,5.350469403017753e7,2.5298761260087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,71,1,5.242158891017747e7,2.5190450748086998e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,72,1,5.442975499017751e7,2.5391267356087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,73,1,4.361863971017748e7,2.4310155828087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,74,1,4.664018211017752e7,2.4612310068087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,75,1,7.831242263830748e7,2.5470103640899998e8,1.5290692231357402e8,2.3481691457118478e7,0.0
1,76,1,6.929616503830749e7,2.45684778809e8,1.5290692231357402e8,2.3481691457118478e7,0.0
1,77,1,5.761872451017749e7,2.5710164308087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,78,1,5.161146347017747e7,2.5109438204086998e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,79,1,5.056418211017752e7,2.5004710068087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,80,1,4.895178547017753e7,2.4843470404087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,81,1,3.772478547017753e7,2.3720770404087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,82,1,3.4996338030177504e7,2.3447925660087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,83,1,5.2288066830177486e7,2.5177098540087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,84,1,3.715181595017749e7,2.3663473452087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,85,1,2.2569378670177523e7,2.2205229724087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,86,1,1.873426339017752e7,2.1821718196087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,87,1,1.343847011017752e7,2.1292138868087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,88,1,2.099529387017751e7,2.2047821244087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,89,1,1.8728897230177525e7,2.1821181580087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,90,1,1.6630887070177529e7,2.1611380564087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,91,1,1.3753209070177529e7,2.1323612764087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,92,1,9.353937870177511e6,2.0883685644087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,93,1,1.6346605710177515e7,2.1582952428087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,94,1,2.6251815950177524e7,2.2573473452087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,95,1,2.6123660030177508e7,2.2560657860087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,96,1,2.533364987017751e7,2.2481656844087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,97,1,1.458000235017753e7,2.1406292092087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,98,1,2.140524307017753e7,2.2088816164087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,99,1,2.370650411017752e7,2.2318942268087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,100,1,3.1080192270177517e7,2.3056311084087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,101,1,3.730200587017751e7,2.3678492444087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,102,1,4.9410778830177486e7,2.4889369740087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,103,1,4.179552795017749e7,2.4127844652087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,104,1,4.286292459017748e7,2.4234584316087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,105,1,6.129363029977751e7,2.3778277359047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,106,1,5.6547445499777496e7,2.3303658879046997e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,107,1,4.769378899017751e7,2.4717670756087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,108,1,5.000979915017748e7,2.4949271772087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,109,1,4.556876867017752e7,2.4505168724087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,110,1,4.247309067017752e7,2.4195600924087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,111,1,3.249374483017752e7,2.3197666340087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,112,1,3.3361338030177508e7,2.3284425660087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,113,1,2.4757232910177533e7,2.2424015148087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,114,1,2.1821127790177528e7,2.2130404636087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,115,1,2.6559660030177508e7,2.2604257860087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,116,1,2.542253459017751e7,2.2490545316087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,117,1,2.2844846430177514e7,2.2232776500087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,118,1,2.305595155017752e7,2.2253887012087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,119,1,2.368294139017752e7,2.2316585996087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,120,1,2.085679563017753e7,2.2033971420087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,121,1,1.404285659017751e7,2.1352577516087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,122,1,1.8912992190177534e7,2.1839591076087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,123,1,1.5163314190177534e7,2.1464623276087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,124,1,1.2367626030177508e7,2.1185054460087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,125,1,1.694658539017752e7,2.1642950396087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,126,1,1.2013615870177511e7,2.1149653444087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,127,1,7.652656510177527e6,2.0713557508087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,128,1,5.967083630177531e6,2.0545000220087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,129,1,3.0083751501775123e6,2.0249129372087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,130,1,1.3221429470177535e7,2.1270434804087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,131,1,1.0683012510177527e7,2.1016593108087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,132,1,6.90632435017753e6,2.0638924292087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,133,1,1.1111158270177517e7,2.1059407684087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,134,1,1.3073158270177517e7,2.1255607684087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,135,1,1.2999022670177523e7,2.1248194124087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,136,1,9.899897230177525e6,2.0938281580087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,137,1,1.171017859017751e7,2.1119309716087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,138,1,1.7670314190177534e7,2.1715323276087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,139,1,1.575103283017752e7,2.1523395140087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,140,1,8.085209070177529e6,2.0756812764087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,141,1,1.158547011017752e7,2.1106838868087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,142,1,1.871759555017752e7,2.1820051412087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,143,1,2.0173866750177506e7,2.1965678532087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,144,1,1.798256507017753e7,2.1746548364087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,145,1,1.9174670190177534e7,2.1865758876087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,146,1,1.932638883017752e7,2.1880930740087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,147,1,-2.8776248498224877e6,1.9660529372087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,148,1,-1.8460519698224925e6,1.9763686660087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,149,1,163073.47017753497,1.9964599204087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,150,1,7.980615870177511e6,2.0746353444087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,151,1,1.4155304030177508e7,2.1363822260087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,152,1,1.1648304030177508e7,2.1113122260087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,153,1,1.686114811017752e7,2.1634406668087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,154,1,2.346053459017751e7,2.2294345316087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,155,1,2.3090815950177524e7,2.2257373452087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,156,1,2.3227785470177535e7,2.2271070404087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,157,1,3.1216202430177514e7,2.3069912100087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,158,1,4.144400587017751e7,2.4092692444087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,159,1,3.488637867017752e7,2.3436929724087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,160,1,5.29901516301775e7,2.5247307020087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,161,1,6.492172451017749e7,2.6440464308087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,162,1,6.134828723017752e7,2.6083120580087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,163,1,5.799284995017749e7,2.5747576852087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,164,1,6.556978899017751e7,2.6505270756087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,165,1,7.025678899017748e7,2.6973970756087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,166,1,7.369766355017748e7,2.7318058212087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,167,1,1.1570485295830753e8,2.9209346672900003e8,1.5290692231357402e8,2.3481691457118478e7,0.0
1,168,1,9.327931751830748e7,2.69667931289e8,1.5290692231357402e8,2.3481691457118478e7,0.0
1,169,1,5.7202839790177464e7,2.5668575836086997e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,170,1,5.62567041901775e7,2.5573962276087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,171,1,7.071979915017745e7,2.7020271772086996e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,172,1,7.50135177901775e7,2.7449643636087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,173,1,8.105520575830749e7,2.5744381952899998e8,1.5290692231357402e8,2.3481691457118478e7,0.0
1,174,1,8.08494091183075e7,2.57238022889e8,1.5290692231357402e8,2.3481691457118478e7,0.0
1,175,1,6.493743299017751e7,2.6442035156087002e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,176,1,6.6981422830177486e7,2.6646434140087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,177,1,6.593854827017748e7,2.6542146684087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,178,1,6.4918277070177495e7,2.6440119564087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,179,1,7.438308051017746e7,2.7386599908087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,180,1,6.509892459017748e7,2.6458184316087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,181,1,7.423748069977751e7,2.5072662399047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,182,1,7.603754229977751e7,2.5252668559047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,183,1,7.94485774997775e7,2.5593772079046997e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,184,1,1.1941249269977757e8,2.9590163599047005e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,185,1,1.0544311429977754e8,2.8193225759047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,186,1,9.165970069977751e7,2.6814884399047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,187,1,9.885193829977754e7,2.7534108159047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,188,1,9.759511429977754e7,2.7408425759047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,189,1,1.1209035189977756e8,2.8857949519047004e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,190,1,1.1572251029977754e8,2.9221165359047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,191,1,9.62453078997775e7,2.7273445119047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,192,1,5.173905003017753e7,2.5122196860087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,193,1,7.432693829977751e7,2.5081608159047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,194,1,6.042963909977752e7,2.3691878239047e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,195,1,6.1939621499777496e7,2.3842876479046997e8,1.53007451833574e8,2.3481691457118478e7,0.0
1,196,1,4.694994491017753e7,2.4643286348087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,197,1,4.647026691017753e7,2.4595318548087004e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,198,1,5.8255487310177505e7,2.5773840588087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,199,1,5.246967371017748e7,2.5195259228087e8,1.7600122711357403e8,2.3481691457118478e7,0.0
1,200,1,5.1687517790177524e7,2.5117043636087003e8,1.7600122711357403e8,2.3481691457118478e7,0.0
