Varies per block?       ,1,Unit,$,2,1,2024
Varies per sequence?    ,1
# of agents             ,5
Stag,Seq.,Blck,Resulting profit,Sales revenue,Opex,Annual Capex,Violation penalty
1,25,1,1.2459783126175356e8,3.1276837860997003e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,26,1,7.921771366175354e7,2.6738826100997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,27,1,3.437523883215352e7,2.4553956146037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,28,1,2.759271675215354e7,2.3875703938037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,29,1,2.6155601472153507e7,2.3731992410037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,30,1,3.956547955215355e7,2.5072980218037003e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,31,1,4.613000163215353e7,2.5729432426037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,32,1,5.432071011215355e7,2.6548503274037004e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,33,1,9.915494246175355e7,2.8732548980997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,34,1,1.316556816617536e8,3.1982622900997007e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,35,1,1.208023736617536e8,3.0897292100997007e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,36,1,1.5136826246175355e8,3.3953880980997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,37,1,1.6771962326175356e8,3.5589017060997003e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,38,1,1.604873416617536e8,3.4865788900997007e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,39,1,1.2258329446175355e8,3.1075384180997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,40,1,9.859256406175351e7,2.8676311140997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,41,1,9.605352886175352e7,2.8422407620997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,42,1,1.3718978135228357e8,3.2525979918050003e8,1.55309409360209e8,3.2760608468007483e7,0.0
1,43,1,1.5447878567228356e8,3.425488035005e8,1.55309409360209e8,3.2760608468007483e7,0.0
1,44,1,1.5150314245628354e8,3.395731602845e8,1.55309409360209e8,3.2760608468007483e7,0.0
1,45,1,1.2299678771228358e8,3.1106680554050004e8,1.55309409360209e8,3.2760608468007483e7,0.0
1,46,1,1.1809427975228354e8,3.061642975805e8,1.55309409360209e8,3.2760608468007483e7,0.0
1,47,1,1.0815781055228356e8,2.962278283805e8,1.55309409360209e8,3.2760608468007483e7,0.0
1,48,1,8.84475552617535e7,2.7661810260997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,49,1,8.27395112617535e7,2.7091005860997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,50,1,9.768188086175352e7,2.8585242820997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,51,1,9.093365206175351e7,2.7910419940997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,52,1,6.920613286175352e7,2.5737668020997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,53,1,6.16821372321535e7,2.7284645986037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,54,1,6.449510646175354e7,2.5266565380997002e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,55,1,9.208147606175351e7,2.8025202340997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,56,1,7.787697115215352e7,2.8904129378037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,57,1,7.122011691215351e7,2.8238443954037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,58,1,6.873572027215353e7,2.7990004290037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,59,1,6.769629315215352e7,2.7886061578037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,60,1,6.591742875215354e7,2.7708175138037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,61,1,6.361616771215352e7,2.7478049034037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,62,1,6.412189651215353e7,2.7528621914037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,63,1,6.602106259215351e7,2.7718538522037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,64,1,6.444448971215352e7,2.7560881234037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,65,1,6.559981171215352e7,2.7676413434037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,66,1,6.19871032321535e7,2.7315142586037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,67,1,6.05666557921535e7,2.7173097842037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,68,1,5.658767611215349e7,2.6775199874036998e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,69,1,6.208135411215349e7,2.7324567674037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,70,1,5.3490469392153524e7,2.6465479202037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,71,1,5.240736427215352e7,2.6357168690037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,72,1,5.44155303521535e7,2.6557985298037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,73,1,4.360441507215353e7,2.5476873770037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,74,1,4.662595747215351e7,2.5779028010037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,75,1,7.829819800028351e7,2.6636821582849997e8,1.55309409360209e8,3.2760608468007483e7,0.0
1,76,1,6.928194040028355e7,2.573519582285e8,1.55309409360209e8,3.2760608468007483e7,0.0
1,77,1,5.760449987215354e7,2.6876882250037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,78,1,5.159723883215352e7,2.6276156146037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,79,1,5.054995747215351e7,2.6171428010037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,80,1,4.893756083215352e7,2.6010188346037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,81,1,3.771056083215352e7,2.4887488346037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,82,1,3.4982113392153524e7,2.4614643602037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,83,1,5.2273842192153536e7,2.6343816482037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,84,1,3.713759131215354e7,2.4830191394037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,85,1,2.255515403215351e7,2.3371947666037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,86,1,1.872003875215354e7,2.2988436138037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,87,1,1.3424245472153507e7,2.2458856810037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,88,1,2.0981069232153498e7,2.3214539186036998e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,89,1,1.8714672592153512e7,2.2987899522037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,90,1,1.6616662432153545e7,2.2778098506037003e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,91,1,1.3738984432153545e7,2.2490330706037003e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,92,1,9.339713232153498e6,2.2050403586036998e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,93,1,1.6332381072153531e7,2.2749670370037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,94,1,2.623759131215354e7,2.3740191394037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,95,1,2.6109435392153524e7,2.3727375802037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,96,1,2.5319425232153498e7,2.3648374786036998e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,97,1,1.4565777712153517e7,2.2573010034037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,98,1,2.1391018432153545e7,2.3255534106037003e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,99,1,2.3692279472153507e7,2.3485660210037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,100,1,3.1065967632153533e7,2.4223029026037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,101,1,3.72877812321535e7,2.4845210386036998e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,102,1,4.9396554192153536e7,2.6056087682037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,103,1,4.178130331215354e7,2.5294562594037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,104,1,4.2848699952153526e7,2.5401302258037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,105,1,6.127940566175353e7,2.4944995300997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,106,1,5.6533220861753516e7,2.4470376820997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,107,1,4.76795643521535e7,2.5884388698037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,108,1,4.999557451215353e7,2.6115989714037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,109,1,4.555454403215351e7,2.5671886666037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,110,1,4.245886603215351e7,2.5362318866037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,111,1,3.2479520192153536e7,2.4364384282037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,112,1,3.3347113392153524e7,2.4451143602037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,113,1,2.474300827215352e7,2.3590733090037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,114,1,2.1806903152153514e7,2.3297122578037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,115,1,2.6545435392153524e7,2.3770975802037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,116,1,2.5408309952153526e7,2.3657263258037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,117,1,2.28306217921535e7,2.3399494442036998e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,118,1,2.3041726912153505e7,2.3420604954037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,119,1,2.366871675215354e7,2.3483303938037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,120,1,2.0842570992153548e7,2.3200689362037003e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,121,1,1.4028631952153526e7,2.2519295458037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,122,1,1.889876755215355e7,2.3006309018037003e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,123,1,1.514908955215355e7,2.2631341218037003e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,124,1,1.2353401392153524e7,2.2351772402037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,125,1,1.693236075215354e7,2.2809668338037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,126,1,1.1999391232153498e7,2.2316371386036998e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,127,1,7.638431872153543e6,2.1880275450037003e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,128,1,5.952858992153548e6,2.1711718162037003e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,129,1,2.9941505121535286e6,2.1415847314037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,130,1,1.3207204832153521e7,2.2437152746037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,131,1,1.0668787872153543e7,2.2183311050037003e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,132,1,6.892099712153517e6,2.1805642234037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,133,1,1.1096933632153533e7,2.2226125626037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,134,1,1.3058933632153533e7,2.2422325626037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,135,1,1.298479803215351e7,2.2414912066037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,136,1,9.885672592153512e6,2.2104999522037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,137,1,1.1695953952153526e7,2.2286027658037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,138,1,1.765608955215355e7,2.2882041218037003e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,139,1,1.5736808192153536e7,2.2690113082037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,140,1,8.070984432153545e6,2.1923530706037003e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,141,1,1.1571245472153507e7,2.2273556810037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,142,1,1.8703370912153505e7,2.2986769354037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,143,1,2.0159642112153493e7,2.3132396474036998e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,144,1,1.7968340432153545e7,2.2913266306037003e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,145,1,1.916044555215355e7,2.3032476818037003e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,146,1,1.9312164192153536e7,2.3047648682037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,147,1,-2.8918494878464714e6,2.0827247314037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,148,1,-1.8602766078464761e6,2.0930404602037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,149,1,148848.83215352148,2.1131317146037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,150,1,7.966391232153498e6,2.1913071386036998e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,151,1,1.4141079392153524e7,2.2530540202037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,152,1,1.1634079392153524e7,2.2279840202037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,153,1,1.6846923472153507e7,2.2801124610037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,154,1,2.3446309952153526e7,2.3461063258037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,155,1,2.307659131215354e7,2.3424091394037002e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,156,1,2.321356083215352e7,2.3437788346037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,157,1,3.12019777921535e7,2.4236630042036998e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,158,1,4.14297812321535e7,2.5259410386036998e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,159,1,3.487215403215351e7,2.4603647666037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,160,1,5.297592699215355e7,2.6414024962037003e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,161,1,6.490749987215354e7,2.7607182250037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,162,1,6.133406259215351e7,2.7249838522037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,163,1,5.797862531215354e7,2.6914294794037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,164,1,6.55555643521535e7,2.7671988698037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,165,1,7.024256435215351e7,2.8140688698037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,166,1,7.368343891215351e7,2.8484776154037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,167,1,1.1569062832028356e8,3.037606461485e8,1.55309409360209e8,3.2760608468007483e7,0.0
1,168,1,9.32650928802835e7,2.8133511070849997e8,1.55309409360209e8,3.2760608468007483e7,0.0
1,169,1,5.7188615152153514e7,2.6835293778037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,170,1,5.624247955215349e7,2.6740680218036997e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,171,1,7.070557451215354e7,2.8186989714037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,172,1,7.499929315215352e7,2.8616361578037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,173,1,8.104098112028351e7,2.691109989485e8,1.55309409360209e8,3.2760608468007483e7,0.0
1,174,1,8.083518448028353e7,2.689052023085e8,1.55309409360209e8,3.2760608468007483e7,0.0
1,175,1,6.49232083521535e7,2.7608753098037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,176,1,6.6967198192153536e7,2.7813152082037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,177,1,6.592432363215353e7,2.7708864626037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,178,1,6.4904052432153486e7,2.7606837506036997e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,179,1,7.436885587215349e7,2.8553317850036997e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,180,1,6.5084699952153526e7,2.7624902258037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,181,1,7.422325606175351e7,2.6239380340997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,182,1,7.602331766175354e7,2.6419386500997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,183,1,7.943435286175352e7,2.6760490020997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,184,1,1.1939826806175357e8,3.0756881540997005e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,185,1,1.0542888966175354e8,2.9359943700997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,186,1,9.164547606175351e7,2.7981602340997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,187,1,9.883771366175354e7,2.8700826100997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,188,1,9.758088966175354e7,2.8575143700997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,189,1,1.1207612726175356e8,3.0024667460997003e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,190,1,1.1570828566175354e8,3.0387883300997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,191,1,9.62310832617535e7,2.8440163060997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,192,1,5.1724825392153524e7,2.6288914802037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,193,1,7.431271366175354e7,2.6248326100997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,194,1,6.041541446175354e7,2.4858596180997002e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,195,1,6.1925396861753516e7,2.5009594420997e8,1.55409938880209e8,3.2760608468007483e7,0.0
1,196,1,4.693572027215352e7,2.5810004290037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,197,1,4.645604227215352e7,2.5762036490037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,198,1,5.8241262672153495e7,2.6940558530037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,199,1,5.245544907215353e7,2.6361977170037e8,1.78403714160209e8,3.2760608468007483e7,0.0
1,200,1,5.1673293152153514e7,2.6283761578037e8,1.78403714160209e8,3.2760608468007483e7,0.0
