Varies per block?       ,1,Unit,$,2,1,2024
Varies per sequence?    ,1
# of agents             ,5
Stag,Seq.,Blck,Resulting profit,Sales revenue,Opex,Annual Capex,Violation penalty
1,80,1,4.915042903890798e7,2.03631310604e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,81,1,3.052740963090796e7,1.8500829119599998e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,82,1,2.9955981990907975e7,1.84436863556e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,83,1,5.534600527890796e7,2.0982688684399998e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,84,1,2.8992520638907976e7,1.83473402204e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,85,1,1.280274703890798e7,1.67283628604e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,86,1,5.780707566907978e6,1.60261589132e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,87,1,-6.371451875516007e6,7.2408649125e7,7.503109014277999e7,3.7490108577360157e6,0.0
1,88,1,4.547894502907967e6,1.59028776068e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,89,1,1.4418528789079841e6,1.55922734444e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,90,1,-2.338375601092035e6,1.52142505964e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,91,1,-4.627259534516016e6,7.415284146599999e7,7.503109014277999e7,3.7490108577360157e6,0.0
1,92,1,-8.185675804515997e6,7.059442519600001e7,7.503109014277999e7,3.7490108577360157e6,0.0
1,93,1,-3.124444577092046e6,1.5135643698799998e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,94,1,1.5500278854907965e7,1.6998116042e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,95,1,1.6873177374907978e7,1.7135405894e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,96,1,1.7247622158907987e7,1.71728503724e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,97,1,-1.228186577092016e6,1.53252694988e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,98,1,1.0799266902907973e7,1.65280148468e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,99,1,1.5947022942907965e7,1.70427904508e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,100,1,2.6356329822907962e7,1.8083721138799998e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,101,1,3.761085965490798e7,1.9209174122e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,102,1,5.944990171890796e7,2.1393078328399998e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,103,1,4.779689302290798e7,2.02277774588e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,104,1,5.2539597534907974e7,2.070204791e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,105,1,7.424944289490795e7,2.2873032445999998e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,106,1,6.951331104690793e7,2.2399419261199996e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,107,1,5.655744655890796e7,2.1103832812399998e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,108,1,5.771570374290798e7,2.12196585308e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,109,1,5.675894256690795e7,2.1123982413199997e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,110,1,4.9478509686907955e7,2.0395939125199997e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,111,1,2.994509323890797e7,1.84425974804e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,112,1,2.8313801310907967e7,1.82794682876e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,113,1,1.5333902742907977e7,1.69814784308e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,114,1,8.046897198907977e6,1.62527778764e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,115,1,1.7311092222907968e7,1.71791973788e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,116,1,1.4166816318907952e7,1.6864769788399997e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,117,1,8.574572766907966e6,1.63055454332e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,118,1,1.3124610510907983e7,1.67605492076e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,119,1,1.4922278550907975e7,1.69403160116e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,120,1,1.2417413502907967e7,1.66898295068e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,121,1,-1.4339986730920319e6,1.53046882892e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,122,1,4.29175767090795e6,1.5877263923599997e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,123,1,-3.64554748109203e6,1.50835334084e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,124,1,-6.685526518516013e6,7.2094574482e7,7.503109014277999e7,3.7490108577360157e6,0.0
1,125,1,-185980.7690920476,1.5429490079599997e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,126,1,-7.628135129516015e6,7.115196587099999e7,7.503109014277999e7,3.7490108577360157e6,0.0
1,127,1,-9.63470068551601e6,6.9145400315e7,7.503109014277999e7,3.7490108577360157e6,0.0
1,128,1,-1.1404359058516005e7,6.7375741942e7,7.503109014277999e7,3.7490108577360157e6,0.0
1,129,1,-1.4026725566516014e7,6.475337543399999e7,7.503109014277999e7,3.7490108577360157e6,0.0
1,130,1,-2.4258797450920288e6,1.5205500182e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,131,1,-6.299016692896033e6,1.47522767236e8,1.5007277307116002e8,3.7490108577360157e6,0.0
1,132,1,-1.3065807324896032e7,1.40755976604e8,1.5007277307116002e8,3.7490108577360157e6,0.0
1,133,1,-6.2031045408960525e6,1.4761867938799998e8,1.5007277307116002e8,3.7490108577360157e6,0.0
1,134,1,-4.2411045408960525e6,1.4958067938799998e8,1.5007277307116002e8,3.7490108577360157e6,0.0
1,135,1,-5.145824160896027e6,1.48675959768e8,1.5007277307116002e8,3.7490108577360157e6,0.0
1,136,1,-9.994110248516003e6,6.8785990752e7,7.503109014277999e7,3.7490108577360157e6,0.0
1,137,1,-7.929719476896042e6,1.45892064452e8,1.5007277307116002e8,3.7490108577360157e6,0.0
1,138,1,-1.127537105092043e6,1.5335334445999998e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,139,1,-3.5557867610920314e6,1.50925094804e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,140,1,-1.0295259534516016e7,6.848484146599999e7,7.503109014277999e7,3.7490108577360157e6,0.0
1,141,1,-8.224451875516007e6,7.0555649125e7,7.503109014277999e7,3.7490108577360157e6,0.0
1,142,1,424882.8549079653,1.5490576442e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,143,1,3.5560134309079703e6,1.58036894996e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,144,1,3.1903978869079705e6,1.57671279452e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,145,1,8.72574403890798e6,1.63206625604e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,146,1,8.37758991090796e6,1.6285847147599998e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,147,1,-1.9912725566516012e7,5.886737543399999e7,7.503109014277999e7,3.7490108577360157e6,0.0
1,148,1,-1.879706719351601e7,5.9983033807e7,7.503109014277999e7,3.7490108577360157e6,0.0
1,149,1,-1.7796967669516012e7,6.098313333099999e7,7.503109014277999e7,3.7490108577360157e6,0.0
1,150,1,-1.1661135129516015e7,6.711896587099999e7,7.503109014277999e7,3.7490108577360157e6,0.0
1,151,1,-3.490060121092016e6,1.50990821444e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,152,1,-5.9981923888960425e6,1.4782359154e8,1.5007277307116002e8,3.7490108577360157e6,0.0
1,153,1,729284.9109079596,1.5521016647599998e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,154,1,1.2196199502907967e7,1.66677081068e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,155,1,1.2325396206907963e7,1.6680627777199998e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,156,1,1.5966740934907949e7,1.7044762249999997e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,157,1,2.5325012766907968e7,1.79805894332e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,158,1,4.177105071090797e7,1.96251932276e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,159,1,2.5173841494907953e7,1.7965472305999997e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,160,1,5.303421271890796e7,2.0751509428399998e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,161,1,7.4138144238908e7,2.2861902580400002e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,162,1,6.594584599890799e7,2.20426727564e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,163,1,5.989419216690797e7,2.14375073732e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,164,1,7.451195532690796e7,2.28992836892e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,165,1,7.921953994290796e7,2.33700421508e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,166,1,8.467364935890797e7,2.39154530924e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,167,1,1.2880346599890798e8,2.83284347564e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,168,1,1.0637793055890796e8,2.6085881212399998e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,169,1,6.026863695090795e7,2.1474951851599997e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,170,1,5.848411423890797e7,2.12964995804e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,171,1,7.851665902290797e7,2.32997540588e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,172,1,8.697925951890793e7,2.4146014108399996e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,173,1,9.415381879890797e7,2.48634700364e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,174,1,9.394802215890798e7,2.48428903724e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,175,1,7.349401543890798e7,2.27974897004e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,176,1,7.641778831890798e7,2.30898669884e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,177,1,7.229567311890796e7,2.26776554684e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,178,1,7.193523919890794e7,2.2641612076399997e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,179,1,8.469922903890797e7,2.39180110604e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,180,1,7.487325478290796e7,2.29354136348e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,181,1,8.727515304690796e7,2.41756034612e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,182,1,8.907282108690795e7,2.4355370265199998e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,183,1,9.249295181490794e7,2.4697383337999997e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,184,1,1.32479366478908e8,2.86960248044e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,185,1,1.1851190292690796e8,2.72992784492e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,186,1,1.0473710614290795e8,2.5921798770799997e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,187,1,1.1192120563890794e8,2.6640208720399997e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,188,1,1.1062943566290796e8,2.65110317228e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,189,1,1.2514860886290795e8,2.79629490428e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,190,1,1.2877023559890795e8,2.83251117164e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,191,1,1.0924133230290794e8,2.6372221386799997e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,192,1,6.3456861990907945e7,2.1793774355599996e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,193,1,8.728849543890795e7,2.4176937700399998e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,194,1,7.338018586290798e7,2.27861067428e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,195,1,7.489974250290796e7,2.29380624068e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,196,1,5.430871834290797e7,2.08789599908e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,197,1,4.965577455090798e7,2.04136656116e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,198,1,6.900084031890798e7,2.23481721884e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,199,1,5.8184225334907986e7,2.126651069e8,1.50731870707356e8,3.7490108577360157e6,0.0
1,200,1,5.890025158290795e7,2.1338113314799997e8,1.50731870707356e8,3.7490108577360157e6,0.0
