Varies per block?       ,1,Unit,$,2,1,2024
Varies per sequence?    ,1
# of agents             ,21
Stag,Seq.,Blck,Land,Sugarcane,Straw,Sugar,Molasses,Filter Cake,Bagasse,Ethanol 1G,Ethanol 2G,Vinasse,Electricity,Biomethane,Hydrogen,Bio oil,SAF,Green diesel,Bio Gasoline,Methanol,Biochar,CO2,Carbon credit
1,12,1,0.0,0.0,0.0,2.166882302e7,0.0,0.0,0.0,4.4036e7,0.0,0.0,8.742801224e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,13,1,0.0,0.0,0.0,9.34674552e7,0.0,0.0,0.0,4.6309495176e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,14,1,0.0,0.0,0.0,9.94976136e7,0.0,0.0,0.0,4.543366548e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,15,1,0.0,0.0,0.0,9.34674552e7,0.0,0.0,0.0,4.4776793208e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,16,1,0.0,0.0,0.0,1.03852728e8,0.0,0.0,0.0,4.543366548e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,17,1,0.0,0.0,0.0,1.1490801839999999e8,0.0,0.0,0.0,4.9155941688e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,18,1,0.0,0.0,0.0,1.242882648e8,0.0,0.0,0.0,5.1236037216000006e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,19,1,0.0,0.0,0.0,1.37353608e8,0.0,0.0,0.0,4.9155941688e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,20,1,0.0,0.0,0.0,1.802347344e8,0.0,0.0,0.0,4.65284526e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,21,1,0.0,0.0,0.0,1.782246816e8,0.0,0.0,0.0,4.8827505552e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,22,1,0.0,0.0,0.0,1.638193032e8,0.0,0.0,0.0,5.7804759936000004e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,23,1,0.0,0.0,0.0,1.631492856e8,0.0,0.0,0.0,6.163651485599999e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,24,1,0.0,0.0,0.0,1.989952272e8,0.0,0.0,0.0,5.8133196072000004e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,25,1,0.0,0.0,0.0,2.207707992e8,0.0,0.0,0.0,5.3754047592e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,26,1,0.0,0.0,0.0,1.782246816e8,0.0,0.0,0.0,5.0907601080000006e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,27,1,0.0,0.0,0.0,1.226132208e8,0.0,0.0,0.0,4.5652622904e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,28,1,0.0,0.0,0.0,1.112229216e8,0.0,0.0,0.0,4.4557835783999994e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,29,1,0.0,0.0,0.0,1.0485775439999999e8,0.0,0.0,0.0,4.6309495176e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,30,1,0.0,0.0,0.0,1.329984936e8,0.0,0.0,0.0,4.5652622904e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,31,1,0.0,0.0,0.0,1.4438879279999998e8,0.0,0.0,0.0,4.65284526e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,32,1,0.0,0.0,0.0,1.45728828e8,0.0,0.0,0.0,5.4082483728e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,33,1,0.0,0.0,0.0,1.869349104e8,0.0,0.0,0.0,6.218390841599999e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,34,1,0.0,0.0,0.0,2.150756496e8,0.0,0.0,0.0,6.6563056896e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,35,1,0.0,0.0,0.0,2.033503416e8,0.0,0.0,0.0,6.7438886592e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,36,1,0.0,0.0,0.0,2.371862304e8,0.0,0.0,0.0,6.415452523199999e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,37,1,0.0,0.0,0.0,2.509215912e8,0.0,0.0,0.0,6.678201432e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,38,1,0.0,0.0,0.0,2.402013096e8,0.0,0.0,0.0,7.0285333104e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,39,1,0.0,0.0,0.0,2.003352624e8,0.0,0.0,0.0,7.225594992e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,40,1,0.0,0.0,0.0,1.72529532e8,0.0,0.0,0.0,7.608770483999999e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,41,1,0.0,0.0,0.0,1.7118949679999998e8,0.0,0.0,0.0,7.4883439008e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,42,1,0.0,0.0,0.0,2.093805e8,0.0,0.0,0.0,7.7839364232e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,43,1,0.0,0.0,0.0,2.201007816e8,0.0,0.0,0.0,8.4408086952e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,44,1,0.0,0.0,0.0,2.190957552e8,0.0,0.0,0.0,8.2437470136e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,45,1,0.0,0.0,0.0,1.9464011279999998e8,0.0,0.0,0.0,7.8386757792e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,46,1,0.0,0.0,0.0,1.902849984e8,0.0,0.0,0.0,7.7839364232e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,47,1,0.0,0.0,0.0,1.748745936e8,0.0,0.0,0.0,8.3313299832e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,48,1,0.0,0.0,0.0,1.721945232e8,0.0,0.0,0.0,6.623462076e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,49,1,0.0,0.0,0.0,1.705194792e8,0.0,0.0,0.0,6.218390841599999e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,50,1,0.0,0.0,0.0,1.8458984879999998e8,0.0,0.0,0.0,6.3059738111999996e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,51,1,0.0,0.0,0.0,1.7587962e8,0.0,0.0,0.0,6.5030354927999996e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,52,1,0.0,0.0,0.0,1.5611410079999998e8,0.0,0.0,0.0,6.3059738111999996e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,53,1,0.0,0.0,0.0,1.4606383679999998e8,0.0,0.0,0.0,6.1308078720000006e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,54,1,0.0,0.0,0.0,1.551090744e8,0.0,0.0,0.0,5.933746190400001e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,55,1,0.0,0.0,0.0,1.69179444e8,0.0,0.0,0.0,7.2912822192e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,56,1,0.0,0.0,0.0,1.514239776e8,0.0,0.0,0.0,7.4883439008e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,57,1,0.0,0.0,0.0,1.5075396e8,0.0,0.0,0.0,6.8533673712e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,58,1,0.0,0.0,0.0,1.433837664e8,0.0,0.0,0.0,6.9737939544e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,59,1,0.0,0.0,0.0,1.430487576e8,0.0,0.0,0.0,6.8862109848e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,60,1,0.0,0.0,0.0,1.447238016e8,0.0,0.0,0.0,6.623462076e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,61,1,0.0,0.0,0.0,1.39028652e8,0.0,0.0,0.0,6.678201432e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,62,1,0.0,0.0,0.0,6.78079836e7,0.0,0.0,0.0,1.379529144e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,63,1,0.0,0.0,0.0,6.512914968e7,0.0,0.0,0.0,1.4714977536e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,64,1,0.0,0.0,0.0,6.52965768e7,0.0,0.0,0.0,1.4364620928e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,65,1,0.0,0.0,0.0,6.11108988e7,0.0,0.0,0.0,1.543758804e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,66,1,0.0,0.0,0.0,6.044119032e7,0.0,0.0,0.0,1.4846361264000002e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,67,1,0.0,0.0,0.0,6.2617742879999995e7,0.0,0.0,0.0,1.412375076e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,68,1,0.0,0.0,0.0,6.0273763199999996e7,0.0,0.0,0.0,1.379529144e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,69,1,0.0,0.0,0.0,6.4459441199999996e7,0.0,0.0,0.0,1.4058058896e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,70,1,0.0,0.0,0.0,1.353435552e8,0.0,0.0,0.0,5.8461632208000004e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,71,1,0.0,0.0,0.0,1.2663332639999999e8,0.0,0.0,0.0,6.1745993567999996e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,72,1,0.0,0.0,0.0,6.060861744e7,0.0,0.0,0.0,1.3291653816e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,73,1,0.0,0.0,0.0,5.742750216e7,0.0,0.0,0.0,1.1758843656e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,74,1,0.0,0.0,0.0,1.2160819439999999e8,0.0,0.0,0.0,5.8461632208000004e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,75,1,0.0,0.0,0.0,6.563143104e7,0.0,0.0,0.0,1.6269684984e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,76,1,0.0,0.0,0.0,6.36223056e7,0.0,0.0,0.0,1.5568971768e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,77,1,0.0,0.0,0.0,6.412458696e7,0.0,0.0,0.0,1.3225961952e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,78,1,0.0,0.0,0.0,6.127832592e7,0.0,0.0,0.0,1.2590940599999999e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,79,1,0.0,0.0,0.0,6.0776044559999995e7,0.0,0.0,0.0,1.248145416e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,80,1,0.0,0.0,0.0,5.709264792e7,0.0,0.0,0.0,1.2897502632e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,81,1,0.0,0.0,0.0,1.142380008e8,0.0,0.0,0.0,5.3206654032e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,82,1,0.0,0.0,0.0,1.185931152e8,0.0,0.0,0.0,4.8280111992e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,83,1,0.0,0.0,0.0,5.759492928e7,0.0,0.0,0.0,1.346683212e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,84,1,0.0,0.0,0.0,5.35766784e7,0.0,0.0,0.0,1.1233308744e8,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,85,1,0.0,0.0,0.0,1.092128688e8,0.0,0.0,0.0,4.050712344e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,86,1,0.0,0.0,0.0,1.028477016e8,0.0,0.0,0.0,3.9850251168e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,87,1,0.0,0.0,0.0,2.1918847900999997e7,0.0,0.0,0.0,4.1747e7,0.0,0.0,8.742801224e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,88,1,0.0,0.0,0.0,9.58125168e7,0.0,0.0,0.0,4.5652622904e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,89,1,0.0,0.0,0.0,4.420075968e7,0.0,0.0,0.0,9.41583384e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,90,1,0.0,0.0,0.0,9.07873848e7,0.0,0.0,0.0,4.3791484800000004e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,91,1,0.0,0.0,0.0,2.0502040242e7,0.0,0.0,0.0,4.4908e7,0.0,0.0,8.742801224e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,92,1,0.0,0.0,0.0,1.9668623972e7,0.0,0.0,0.0,4.2183e7,0.0,0.0,8.742801224e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,93,1,0.0,0.0,0.0,8.978235839999999e7,0.0,0.0,0.0,4.4010442224e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,94,1,0.0,0.0,0.0,1.07202816e8,0.0,0.0,0.0,4.5214708055999994e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,95,1,0.0,0.0,0.0,1.102178952e8,0.0,0.0,0.0,4.3572527376e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,96,1,0.0,0.0,0.0,1.125629568e8,0.0,0.0,0.0,4.160191056e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,97,1,0.0,0.0,0.0,9.7152552e7,0.0,0.0,0.0,3.8536506624e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,98,1,0.0,0.0,0.0,1.075378248e8,0.0,0.0,0.0,4.0178687304e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,99,1,0.0,0.0,0.0,1.1323297439999999e8,0.0,0.0,0.0,3.9631293743999995e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,100,1,0.0,0.0,0.0,1.192631328e8,0.0,0.0,0.0,4.4010442224e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,101,1,0.0,0.0,0.0,1.293133968e8,0.0,0.0,0.0,4.5214708055999994e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,102,1,0.0,0.0,0.0,1.487439072e8,0.0,0.0,0.0,4.762323972e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,103,1,0.0,0.0,0.0,1.40703696e8,0.0,0.0,0.0,4.4010442224e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,104,1,0.0,0.0,0.0,1.480738896e8,0.0,0.0,0.0,4.1382953136e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,105,1,0.0,0.0,0.0,1.664993736e8,0.0,0.0,0.0,4.4667314496e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,106,1,0.0,0.0,0.0,1.5946418879999998e8,0.0,0.0,0.0,4.6966367448e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,107,1,0.0,0.0,0.0,1.463988456e8,0.0,0.0,0.0,4.707584616e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,108,1,0.0,0.0,0.0,1.44053784e8,0.0,0.0,0.0,5.0579164944000006e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,109,1,0.0,0.0,0.0,1.5108896879999998e8,0.0,0.0,0.0,4.2587218968e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,110,1,0.0,0.0,0.0,1.4271374879999998e8,0.0,0.0,0.0,4.3682006088e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,111,1,0.0,0.0,0.0,1.236182472e8,0.0,0.0,0.0,4.324409124e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,112,1,0.0,0.0,0.0,1.185931152e8,0.0,0.0,0.0,4.6637931312e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,113,1,0.0,0.0,0.0,1.0988288639999999e8,0.0,0.0,0.0,4.2368261544e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,114,1,0.0,0.0,0.0,1.011726576e8,0.0,0.0,0.0,4.3791484800000004e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,115,1,0.0,0.0,0.0,1.102178952e8,0.0,0.0,0.0,4.4010442224e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,116,1,0.0,0.0,0.0,1.061977896e8,0.0,0.0,0.0,4.4886271919999994e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,117,1,0.0,0.0,0.0,1.001676312e8,0.0,0.0,0.0,4.5324186768e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,118,1,0.0,0.0,0.0,1.0887786e8,0.0,0.0,0.0,4.1163995712e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,119,1,0.0,0.0,0.0,1.112229216e8,0.0,0.0,0.0,4.0616602152e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,120,1,0.0,0.0,0.0,1.118929392e8,0.0,0.0,0.0,3.7441719504e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,121,1,0.0,0.0,0.0,9.78225696e7,0.0,0.0,0.0,3.7660676927999996e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,122,1,0.0,0.0,0.0,9.94976136e7,0.0,0.0,0.0,4.1711389272e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,123,1,0.0,0.0,0.0,9.11223936e7,0.0,0.0,0.0,4.214930412e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,124,1,0.0,0.0,0.0,2.1168773257999998e7,0.0,0.0,0.0,4.2183e7,0.0,0.0,8.742801224e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,125,1,0.0,0.0,0.0,9.44724816e7,0.0,0.0,0.0,4.2258782832e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,126,1,0.0,0.0,0.0,2.1752164647e7,0.0,0.0,0.0,4.0657e7,0.0,0.0,8.742801224e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,127,1,0.0,0.0,0.0,1.9418599091e7,0.0,0.0,0.0,4.0984e7,0.0,0.0,8.742801224e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,128,1,0.0,0.0,0.0,1.9501940718e7,0.0,0.0,0.0,3.9131e7,0.0,0.0,8.742801224e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,129,1,0.0,0.0,0.0,1.9168574209999997e7,0.0,0.0,0.0,3.6842e7,0.0,0.0,8.742801224e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,130,1,0.0,0.0,0.0,9.74875608e7,0.0,0.0,0.0,3.7003804656e7,0.0,0.0,1.7563636364e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
