Varies per block?       ,1,Unit,$,2,1,2024
Varies per sequence?    ,1
# of agents             ,5
Stag,Seq.,Blck,Resulting profit,Sales revenue,Opex,Annual Capex,Violation penalty
1,67,1,8.21246123876392e7,3.0107147738992995e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,68,1,7.779403575563923e7,2.9674090075793e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,69,1,8.391556545563921e7,3.0286243045792997e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,70,1,7.580184802763918e7,2.9474871302992994e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,71,1,7.406577713963917e7,2.930126421419299e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,72,1,7.567211813163921e7,2.9461898313392997e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,73,1,6.4383835559639245e7,2.8333070056193e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,74,1,6.790765931963924e7,2.8685452432193e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,75,1,1.0151360852970922e8,2.9046852301199996e8,1.66247283704204e8,2.2707630778086748e7,0.0
1,76,1,9.114491228970921e7,2.8009982677199996e8,1.66247283704204e8,2.2707630778086748e7,0.0
1,77,1,7.938848307963923e7,2.9833534808193e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,78,1,7.295428288363919e7,2.9190114788592994e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,79,1,7.183165931963918e7,2.9077852432192993e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,80,1,6.96667531836392e7,2.8861361818592995e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,81,1,5.843975318363926e7,2.7738661818593e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,82,1,5.6037788627639264e7,2.7498465362993e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,83,1,7.307837674763921e7,2.9202524174992996e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,84,1,5.7339388235639244e7,2.7628625323793e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,85,1,4.2907635363639265e7,2.6185450036593002e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,86,1,3.859535279163924e7,2.5754221779393e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,87,1,3.2194540519639287e7,2.5114140552193004e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,88,1,4.0328987843639284e7,2.5927585284593004e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,89,1,3.751008170763925e7,2.5645694670993e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,90,1,3.558787002363926e7,2.5453473502593002e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,91,1,3.2082340323639248e7,2.5102920532593e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,92,1,2.7431928443639252e7,2.4637879344593e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,93,1,3.522824645963928e7,2.5417511146193004e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,94,1,4.6439388235639244e7,2.6538625323793e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,95,1,4.6537258927639276e7,2.6548412392993003e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,96,1,4.592304724363926e7,2.6486991224593002e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,97,1,3.401415259563926e7,2.5296101759793e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,98,1,4.161792942363927e7,2.6056479442593002e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,99,1,4.434612961963925e7,2.6329299462193e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,100,1,5.217187100363925e7,2.7111873600593e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,101,1,5.91471066436393e7,2.7809397164593005e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,102,1,7.271249554763922e7,2.9165936054993e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,103,1,6.4494507035639256e7,2.8344137203793e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,104,1,6.6114413171639234e7,2.8506127817393e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,105,1,8.681922473734426e7,2.79323248167635e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,106,1,8.101776221734422e7,2.73521785647635e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,107,1,7.081970723163924e7,2.8976657223393e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,108,1,7.295991891563919e7,2.9190678391792995e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,109,1,6.90462838636392e7,2.8799314886592996e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,110,1,6.532275416363922e7,2.8426961916593e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,111,1,5.391190644763926e7,2.7285877144993e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,112,1,5.4402788627639264e7,2.7334965362993e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,113,1,4.514571773963925e7,2.6409258274193e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,114,1,4.155664685163924e7,2.6050351185393e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,115,1,4.6973258927639276e7,2.6592012392993003e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,116,1,4.553476467163926e7,2.6448162967393002e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,117,1,4.250502328763926e7,2.6145188828993002e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,118,1,4.336909417563924e7,2.6231595917793e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,119,1,4.417188249163929e7,2.6311874749393004e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,120,1,4.139596486763927e7,2.6034282986993003e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,121,1,3.352723497163925e7,2.5247409997393e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,122,1,3.852294091163924e7,2.5746980591393e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,123,1,3.4145411211639255e7,2.5309227621393e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,124,1,3.0897669827639256e7,2.4984453482993e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,125,1,3.617982309163925e7,2.5512668809393e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,126,1,3.071945814363924e7,2.4966632314593e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,127,1,2.565530487963924e7,2.4460216988193e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,128,1,2.3994846067639265e7,2.4294171106993002e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,129,1,2.093568131563929e7,2.3988254631793004e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,130,1,3.2680693783639286e7,2.5162755878593004e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,131,1,2.9941364279639278e7,2.4888822928193003e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,132,1,2.5712622895639274e7,2.4465948789793003e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,133,1,3.031928190363929e7,2.4926614690593004e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,134,1,3.228128190363929e7,2.5122814690593004e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,135,1,3.2081575963639263e7,2.5102844096593e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,136,1,2.868108170763925e7,2.4762794670993e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,137,1,3.056670527163926e7,2.4951357027393e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,138,1,3.6652411211639255e7,2.5559927621393e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,139,1,3.4657787647639245e7,2.5360465264993e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,140,1,2.6414340323639248e7,2.4536120532593e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,141,1,3.0341540519639287e7,2.4928840552193004e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,142,1,3.7775034775639266e7,2.5672189977793002e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,143,1,3.948244665563926e7,2.5842931165793002e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,144,1,3.756739972363928e7,2.5651426472593004e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,145,1,3.941247061163926e7,2.5835933561393002e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,146,1,3.948884704763928e7,2.5843571204993004e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,147,1,1.5049681315639261e7,2.3399654631793e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,148,1,1.6056140127639268e7,2.3500300512993002e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,149,1,1.836663438363925e7,2.3731349938593e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,150,1,2.668645814363924e7,2.4563332314593e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,151,1,3.3313199527639244e7,2.5226006452993e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,152,1,3.0806199527639244e7,2.4975306452993e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,153,1,3.624507021963927e7,2.5519193522193003e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,154,1,4.357276467163926e7,2.6251962967393002e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,155,1,4.3278388235639244e7,2.6222525323793e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,156,1,4.394275318363926e7,2.6288961818593e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,157,1,5.2132082687639266e7,2.7107894768993e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,158,1,6.32891066436393e7,2.8223597164593005e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,159,1,5.5224635363639265e7,2.7417150036593e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,160,1,7.478502426763919e7,2.9373188926992995e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,161,1,8.669148307963923e7,3.0563834808193e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,162,1,8.326873020763919e7,3.0221559520992994e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,163,1,8.006397733563921e7,2.9901084233792996e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,164,1,8.869570723163924e7,3.0764257223393e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,165,1,9.338270723163924e7,3.1232957223393e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,166,1,9.65222129756392e7,3.1546907797792995e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,167,1,1.4451490339770925e8,3.3346981788e8,1.66247283704204e8,2.2707630778086748e7,0.0
1,168,1,1.1872553764170927e8,3.07680452124e8,1.66247283704204e8,2.2707630778086748e7,0.0
1,169,1,7.94497656516392e7,2.9839663065392995e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,170,1,7.83780597116392e7,2.9732492471392995e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,171,1,9.366991891563919e7,3.1261678391792995e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,172,1,9.788829535163918e7,3.1683516035392994e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,173,1,1.0466780911770928e8,2.936227236e8,1.66247283704204e8,2.2707630778086748e7,0.0
1,174,1,1.0443114298170924e8,2.93386057464e8,1.66247283704204e8,2.2707630778086748e7,0.0
1,175,1,8.68076478316392e7,3.0575451283392996e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,176,1,8.902743614763919e7,3.0797430114992994e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,177,1,8.828593040363923e7,3.0723279540593e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,178,1,8.701451852363923e7,3.0596138352593e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,179,1,9.74085424796392e7,3.1635540748192996e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,180,1,8.835041317163917e7,3.072972781739299e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,181,1,9.89088026973443e7,2.9141282612763506e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,182,1,1.0106062353734428e8,2.9356464696763504e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,183,1,1.0467266401734424e8,2.97176687447635e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,184,1,1.4986271649734426e8,3.42366739927635e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,185,1,1.3373253133734429e8,3.2623655476763505e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,186,1,1.175873056973443e8,3.1009132912763506e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,187,1,1.2613632893734431e8,3.186403523676351e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,188,1,1.2588453133734429e8,3.1838855476763505e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,189,1,1.417365545773443e8,3.3424057800763506e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,190,1,1.4627323673734426e8,3.38777260167635e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,191,1,1.2564025397734427e8,3.1814427740763503e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,192,1,7.529190742763922e7,2.9423877242993e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,193,1,1.0161132893734431e8,2.941153523676351e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,194,1,8.600548485734427e7,2.78509508287635e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,195,1,8.741496461734426e7,2.79918988047635e8,1.69796392652204e8,2.2707630778086748e7,0.0
1,196,1,6.98498365396392e7,2.8879670154192996e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,197,1,6.874230683963922e7,2.8768917184193e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,198,1,8.16576602996392e7,3.0060452530192995e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,199,1,7.511842465963921e7,2.9406528966192997e8,1.96239234224204e8,2.2707630778086748e7,0.0
1,200,1,7.456229535163918e7,2.9350916035392994e8,1.96239234224204e8,2.2707630778086748e7,0.0
